id	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	phrase
572	antichrist	1	0	1	1	0	1	0	0	0	0	The character of the antichrist appears in religious literature spanning many centuries.
573	anticipation	0	1	0	0	0	0	0	0	0	0	In anticipation of the storm, we stocked up on candles and bottled water.
574	anticipatory	0	1	0	0	0	0	0	0	0	0	His anticipatory glance toward the kitchen told her dinner was almost ready.
575	antidote	0	1	0	0	0	0	1	0	0	1	Quick administration of the antidote saved the hiker bitten by a rattlesnake.
576	antifungal	0	0	0	0	0	0	1	0	0	1	The pharmacist recommended an antifungal cream for his persistent athlete's foot.
578	antipathy	1	0	1	0	0	1	0	0	0	0	Mutual antipathy between the senators ended after they got stuck in an elevator together.
580	antiquated	0	0	0	0	0	1	0	0	0	0	Our antiquated phone system finally got replaced after years of dropped calls.
581	antique	0	0	0	0	0	0	1	0	0	0	Mom's antique sewing machine still works perfectly after almost a hundred years.
583	antiseptic	0	0	0	0	0	0	1	0	0	1	Wash the wound with antiseptic before applying any kind of bandage.
584	antisocial	1	0	1	1	0	1	0	1	0	0	His antisocial behavior at school worried his teachers enough to call home.
585	antithesis	1	0	0	0	0	1	0	0	0	0	This brutalist building is the antithesis of the elegant cathedral across the square.
590	anxiety	1	1	0	1	0	1	0	1	0	0	Public speaking gives me anxiety, but I am learning to manage it with practice.
591	anxious	0	1	0	1	0	1	0	0	0	0	I am anxious about the test results coming back this afternoon.
594	apache	0	0	0	1	0	1	0	0	0	0	The Apache Nation has been working to revitalize their language among younger members.
596	apathetic	0	0	0	0	0	1	0	1	0	0	Voters seem apathetic about the local school board election this November.
597	apathy	0	0	0	0	0	1	0	1	0	0	Widespread apathy among the volunteers made the bake sale a quiet failure.
601	aphid	0	0	1	0	0	1	0	0	0	0	Spraying the roses with mild soap usually keeps the aphid problem under control.
603	aplomb	0	0	0	0	0	0	1	0	0	0	She handled the heckler's interruption with remarkable aplomb and finished her speech smoothly.
605	apologetic	0	0	0	0	0	0	1	0	0	1	He looked thoroughly apologetic when he admitted he had forgotten to feed the cat.
607	apologize	0	0	0	0	0	0	1	1	0	1	You really should apologize to your sister before she leaves tomorrow morning.
608	apology	0	0	0	0	0	0	1	0	0	0	Her apology felt genuine, even if the damage was already done.
611	apostle	0	0	0	0	0	0	1	0	0	1	The mural depicts each apostle in a slightly different pose along the cathedral wall.
612	apostolic	0	0	0	0	0	0	0	0	0	1	Several centuries of apostolic tradition shape how the modern church handles certain rituals.
614	appalling	0	0	1	1	0	1	0	0	0	0	Conditions inside the abandoned factory were absolutely appalling, according to the inspector.
618	apparition	0	0	0	1	0	0	0	0	1	0	Late-night visitors to the old inn sometimes report seeing an apparition near the staircase.
619	appeal	0	1	0	0	0	0	0	0	0	0	We plan to appeal the parking ticket since the sign was completely covered by snow.
625	appendicitis	0	0	0	1	0	1	0	1	0	0	Appendicitis sent him to the emergency room in the middle of his birthday party.
629	applause	0	0	0	0	1	0	1	0	1	1	The audience broke into applause before she had even finished the first verse.
635	applicant	0	1	0	0	0	0	0	0	0	0	Each applicant must complete the form and submit two letters of recommendation.
645	appreciation	0	0	0	0	1	0	1	0	0	1	Just a quick note of appreciation for everyone who helped with the move.
646	apprehend	0	0	0	1	0	0	0	0	0	0	It took police almost a week to apprehend the suspect who fled across state lines.
647	apprehension	0	0	0	1	0	1	0	0	0	0	There is a lot of apprehension in the office about the upcoming layoffs.
648	apprehensive	0	1	0	1	0	1	0	0	0	0	I am a little apprehensive about flying again after that turbulent flight last month.
649	apprentice	0	0	0	0	0	0	0	0	0	1	He worked as an apprentice carpenter for three years before getting his own license.
652	approaching	0	1	0	0	0	0	0	0	0	0	With winter approaching, we should probably get the snow tires put on soon.
653	approbation	0	0	0	0	0	0	1	0	0	1	She received warm approbation from the entire panel of judges.
654	appropriation	0	0	0	0	0	1	0	0	0	0	The committee debated the appropriation of funds for new playground equipment.
655	approval	0	0	0	0	0	0	1	0	0	0	We need final approval from the city council before construction can begin.
656	approve	0	0	0	0	1	0	1	0	0	1	The board will approve the budget at its next quarterly meeting.
657	approving	0	0	0	0	0	0	1	0	0	0	He gave her an approving nod when she stood up to speak at the meeting.
664	apt	0	0	0	0	0	0	1	0	0	0	Her comparison of office politics to high school was apt and unfortunately accurate.
665	aptitude	0	0	0	0	0	0	1	0	0	0	His aptitude for fixing old radios led to a surprisingly profitable side business.
673	arbiter	0	0	0	0	0	0	0	0	0	1	Why am I always the arbiter when my kids fight over what to watch?
675	arbitration	0	1	0	0	0	0	0	0	0	0	Both sides agreed to settle the dispute through arbitration rather than going to court.
676	arbitrator	0	0	0	0	0	0	0	0	0	1	A neutral arbitrator was brought in to help resolve the contract disagreement.
683	archaeology	0	1	0	0	0	0	1	0	0	0	Her interest in archaeology started with a school field trip to a Roman dig site.
684	archaic	0	0	0	0	0	1	0	0	0	0	These archaic regulations should have been updated decades ago.
692	architecture	0	0	0	0	0	0	0	0	0	1	The architecture of this neighborhood reflects three different waves of immigration.
695	ardent	0	1	0	0	1	0	1	0	0	0	He has been an ardent supporter of public libraries since his college days.
696	ardor	0	0	0	0	0	0	1	0	0	0	Her ardor for amateur astronomy led her to build an observatory in the backyard.
697	arduous	0	0	0	0	0	1	0	0	0	0	The arduous climb up to base camp took twice as long as we had planned.
702	argue	1	0	0	0	0	1	0	0	0	0	Please do not argue with the referee — it never helps and usually makes things worse.
703	argument	1	0	0	0	0	1	0	0	0	0	Their argument about who should do the dishes lasted longer than dinner itself.
704	argumentation	1	0	0	0	0	0	0	0	0	0	The debate club focuses heavily on argumentation skills rather than just public speaking.
705	argumentative	0	0	0	0	0	1	0	0	0	0	My uncle gets argumentative after a couple of drinks at family gatherings.
706	arguments	1	0	0	0	0	0	0	0	0	0	Both sides presented compelling arguments, leaving the jury genuinely divided.
707	arid	0	0	0	0	0	1	0	1	0	0	The arid landscape of the Southwest can be surprisingly full of life if you know where to look.
708	aristocracy	0	0	0	0	0	0	1	0	0	0	European aristocracy lost much of its political power over the past two centuries.
710	aristocratic	0	0	0	0	0	0	1	0	0	0	His aristocratic manners stood out at the casual neighborhood barbecue.
715	armament	1	0	0	1	0	0	0	0	0	0	The country's armament program drew criticism from neighboring states.
716	armaments	0	0	0	1	0	1	0	0	0	0	Storage of heavy armaments at the old base ended decades ago.
718	armed	1	0	0	1	0	1	1	0	0	0	Two armed guards stand near the entrance to the gold exhibit at all times.
719	armor	0	0	0	1	0	0	1	0	0	1	Knights' armor in the museum weighs much more than tourists usually expect.
720	armored	0	0	0	1	0	0	0	0	0	0	An armored truck delivered cash to the bank every Tuesday and Friday morning.
721	armory	0	0	0	0	0	0	0	0	0	1	The old armory has been converted into apartments for graduate students.
724	aroma	0	0	0	0	0	0	1	0	0	0	The aroma of fresh-baked bread pulled customers in from across the street.
726	arouse	0	1	0	0	0	0	1	0	0	0	Strange noises from the basement arouse my suspicion that we have mice again.
727	arraignment	1	0	0	1	0	1	0	1	0	0	Her arraignment is scheduled for Monday morning at the county courthouse.
731	array	0	0	0	0	0	0	1	0	0	0	An impressive array of cheeses filled the table at the hotel breakfast bar.
732	arrears	0	0	0	0	0	1	0	0	0	0	Two months in arrears on rent, the tenant finally answered the landlord's calls.
733	arrest	0	0	0	0	0	1	0	0	0	0	Officers made an arrest within hours of the convenience store robbery.
734	arrival	0	1	0	0	0	0	0	0	0	0	The arrival of summer means our old AC unit will work overtime once again.
735	arrive	0	1	0	0	0	0	0	0	0	0	We should arrive at the airport with at least two hours to spare.
736	arrogance	0	0	0	0	0	1	0	0	0	0	His arrogance during the interview probably cost him the job.
737	arrogant	1	0	1	0	0	1	0	0	0	0	It is hard to take advice from someone so arrogant about their own opinions.
740	arsenic	0	0	1	1	0	1	0	1	0	0	Trace amounts of arsenic in the well water prompted the county to issue warnings.
741	arson	1	0	0	1	0	1	0	0	0	0	Investigators are treating the warehouse fire as a possible arson case.
742	art	0	1	0	0	1	0	1	1	1	0	Modern art was something he never quite understood, despite multiple museum visits.
749	articulate	0	0	0	0	0	0	1	0	0	0	She is remarkably articulate for someone who supposedly hates public speaking.
750	articulation	0	0	0	0	0	0	1	0	0	0	Clear articulation matters more than vocabulary when you are learning a new language.
752	artillery	0	0	0	1	0	1	0	0	0	0	Distant artillery fire echoed across the valley throughout the long night.
753	artisan	0	0	0	0	0	0	1	0	0	0	A local artisan handcrafts each piece of pottery sold at the weekend market.
755	artiste	0	0	0	0	0	0	1	0	0	0	Backstage, the temperamental artiste demanded a specific brand of bottled water.
756	artistic	0	0	0	0	0	0	1	0	0	0	Her artistic talent showed up early — by age six she was sketching the family dog.
759	ascendancy	0	0	0	0	0	0	1	0	0	0	The team's ascendancy in the league came after they hired a new head coach.
761	ascent	0	0	0	0	0	0	1	0	0	0	The final ascent to the summit took six hours longer than anyone had planned.
765	ash	0	0	0	0	0	1	0	0	0	0	Volcanic ash from the eruption drifted across half the country within days.
766	ashamed	0	0	1	0	0	1	0	1	0	0	She was ashamed of how she had reacted in front of the whole class.
767	ashes	0	0	0	0	0	1	0	1	0	0	We scattered his ashes near the lake where he loved to fish as a boy.
769	asp	0	0	0	1	0	0	0	0	0	0	Cleopatra's death by asp bite is more legend than verifiable history.
774	aspiration	0	1	0	0	1	0	1	0	1	1	Her lifelong aspiration was to publish a novel before turning thirty.
775	aspire	0	1	0	0	1	0	1	0	0	0	I aspire to be the kind of teacher my third-grade homeroom was for me.
776	aspiring	0	1	0	0	1	0	1	0	0	1	Several aspiring chefs lined up before sunrise for the cooking school open house.
777	ass	0	0	0	0	0	1	0	0	0	0	Do not be an ass about it — just admit you forgot and move on.
778	assail	1	0	0	1	0	1	0	0	1	0	Critics began to assail the new mayor within weeks of his swearing-in.
779	assailant	1	0	0	1	0	1	0	1	0	0	The victim could not identify her assailant due to the dim lighting in the alley.
780	assassin	1	0	0	1	0	1	0	1	0	0	In the spy novel, the assassin turns out to be the protagonist's best friend.
781	assassinate	1	0	0	1	0	1	0	0	0	0	Plotters tried to assassinate the prime minister twice during her first term.
782	assassination	1	0	0	1	0	1	0	1	0	0	The assassination of Archduke Ferdinand triggered a chain reaction across Europe.
783	assault	1	0	0	1	0	1	0	0	0	0	He faces assault charges after a fight outside the bar last weekend.
788	assembly	0	0	0	0	0	0	1	0	0	1	Morning assembly at the elementary school includes the pledge and a brief announcement.
789	assent	0	0	0	0	0	0	1	0	0	0	With a quiet nod of assent, she accepted the difficult assignment.
791	asserting	0	0	0	0	0	0	1	0	0	1	He kept asserting his innocence even after the evidence piled up against him.
794	assessment	0	0	0	0	0	0	0	0	1	1	The mid-year assessment caught a few weak spots in our quarterly projections.
795	assessor	0	0	0	0	0	0	0	0	0	1	The county assessor will visit homes in this neighborhood next month.
796	assets	0	0	0	0	0	0	1	0	0	0	Most of his assets are tied up in real estate and a modest investment portfolio.
797	asshole	1	0	1	0	0	1	0	0	0	0	"What an asshole," she muttered as the driver cut her off without signaling.
799	assignee	0	0	0	0	0	0	0	0	0	1	The assignee is responsible for fulfilling all obligations under this contract.
803	assist	0	0	0	0	0	0	1	0	0	1	Could you assist me with carrying these boxes up to the third floor?
804	assistance	0	0	0	0	0	0	1	0	0	0	Financial assistance is available for families struggling to pay heating bills this winter.
806	associate	0	0	0	0	0	0	1	0	0	1	I am hoping to associate with people who actually share my passion for cycling.
807	association	0	0	0	0	0	0	0	0	0	1	Membership in the homeowners association costs three hundred dollars a year.
810	assuage	0	0	0	0	0	0	1	0	0	0	A long phone call with her sister helped assuage her worries about the move.
814	assurance	0	0	0	0	0	0	1	0	0	1	Her assurance that everything would be fine was exactly what I needed to hear.
815	assure	0	0	0	0	0	0	0	0	0	1	Let me assure you that we take every customer complaint very seriously.
816	assured	0	0	0	0	0	0	1	0	0	1	With the loan finally assured, they could move forward with the renovation plans.
817	assuredly	0	0	0	0	0	0	0	0	0	1	Assuredly, this is the best pizza I have had since moving to this town.
821	astonishingly	0	0	0	0	0	0	1	0	1	0	Astonishingly, the original receipt was still folded inside the cookbook.
822	astonishment	0	0	0	0	1	0	1	0	1	0	To everyone's astonishment, the underdog team won by twenty points.
824	astray	0	0	0	1	0	1	0	0	0	0	It is easy for hikers to go astray on the unmarked trails behind the old cabin.
825	astringent	0	0	0	0	0	1	0	0	0	0	The astringent taste of unripe persimmons takes some getting used to.
826	astrologer	0	1	0	0	0	0	1	0	0	0	Her favorite astrologer publishes a column in the local weekend paper.
828	astronaut	0	0	0	0	0	0	1	0	0	0	As a kid, every other birthday wish involved becoming an astronaut someday.
829	astronomer	0	1	0	0	0	0	1	0	0	0	The amateur astronomer set up his telescope in the driveway most clear nights.
831	astute	0	0	0	0	0	0	1	0	0	0	That was an astute observation — I had not noticed that pattern in the data.
833	asylum	0	0	0	1	0	1	0	0	0	0	Several thousand applicants are seeking asylum at the southern border this month.
835	asymmetry	0	0	1	0	0	0	0	0	0	0	A slight asymmetry in the building's facade gives it unexpected character.
838	atheism	0	0	0	0	0	1	0	0	0	0	His shift from devout believer to atheism happened gradually over many years.
840	atherosclerosis	0	0	0	1	0	1	0	1	0	0	Diet changes can slow atherosclerosis but rarely reverse damage already done to arteries.
841	athlete	0	0	0	0	0	0	1	0	0	0	Every athlete on the team had to pass a physical before tryouts began.
842	athletic	0	0	0	0	0	0	1	0	0	0	His athletic build came from years of competitive swimming, not the gym.
849	atom	0	0	0	0	0	0	1	0	0	0	A single hydrogen atom contains just one proton and one electron.
851	atone	0	1	0	0	1	0	1	0	0	1	He spent the rest of his career trying to atone for that one bad call.
852	atonement	0	0	0	0	0	0	1	0	0	0	Quiet atonement, not public apology, was what she actually needed from him.
854	atrocious	1	0	1	0	0	1	0	0	0	0	The atrocious traffic this morning made me forty minutes late to work.
855	atrocity	1	0	1	1	0	1	0	1	0	0	Witnesses described the atrocity in detail during the war crimes tribunal.
